id,latitude,longitude,street,city,state,zip,url,state_name,brand,updated
666,34.30455780029297,-83.8599853515625,1260 Dawsonville Hwy NE,Gainesville,GA,30501,https://www.culvers.com/restaurants/gainesville-ga-dawsonville-hwy,Georgia,Culver's,03/09/2024
565,34.360939025878906,-84.04151153564453,252 S 400 Center Ln,Dawsonville,GA,30534,https://www.culvers.com/restaurants/dawsonville-ga-center-ln,Georgia,Culver's,03/09/2024
611,36.17561340332031,-86.51469421386719,35 Old Pleasant Grove Rd,Mt. Juliet,TN,37122,https://www.culvers.com/restaurants/mt-juliet-tn-old-pleasant-grove-rd,Tennessee,Culver's,03/09/2024
457,35.940284729003906,-86.82086944580078,3400 Mallory Ln,Franklin,TN,37067,https://www.culvers.com/restaurants/franklin-tn,Tennessee,Culver's,03/09/2024
423,35.85799026489258,-86.43997192382812,2411 Medical Center Pkwy,Murfreesboro,TN,37129,https://www.culvers.com/restaurants/murfreesboro,Tennessee,Culver's,03/09/2024
528,36.328495025634766,-86.59319305419922,290 Indian Lake Blvd,Hendersonville,TN,37075,https://www.culvers.com/restaurants/hendersonville-tn,Tennessee,Culver's,03/09/2024
475,35.83421325683594,-86.3514404296875,2993 S Rutherford Blvd,Murfreesboro,TN,37130,https://www.culvers.com/restaurants/murfreesboro-tn-rutherford,Tennessee,Culver's,03/09/2024
583,35.769371032714844,-86.91883850097656,3016 Belshire Village Dr,Spring Hill,TN,37174,https://www.culvers.com/restaurants/spring-hill-tn-belshire-village-dr,Tennessee,Culver's,03/09/2024
270,29.56261444091797,-98.59877014160156,5836 De Zavala Rd,San Antonio,TX,78249,https://www.culvers.com/restaurants/san-antonio,Texas,Culver's,03/09/2024
158,42.16120529174805,-87.96218872070312,450 McHenry Rd,Buffalo Grove,IL,60089,https://www.culvers.com/restaurants/buffalo-grove,Illinois,Culver's,03/09/2024
652,42.20005416870117,-87.93238830566406,405 Milwaukee Ave,Lincolnshire,IL,60069,https://www.culvers.com/restaurants/lincolnshire-il-milwaukee-ave,Illinois,Culver's,03/09/2024
186,42.14271545410156,-88.02452087402344,1765 N Rand Rd,Palatine,IL,60074,https://www.culvers.com/restaurants/palatine,Illinois,Culver's,03/09/2024
795,41.953399658203125,-88.20600128173828,1430 S Illinois Route 59,Bartlett,IL,60103,https://www.culvers.com/restaurants/bartlett-il-route-59,Illinois,Culver's,03/09/2024
775,41.81740188598633,-88.2040023803711,3S525 Illinois Rte 59,Warrenville,IL,60555,https://www.culvers.com/restaurants/warrenville-illinois-rte-59,Illinois,Culver's,03/09/2024
570,42.069087982177734,-88.193359375,4635 Hoffman Blvd,Hoffman Estates,IL,60192,https://www.culvers.com/restaurants/hoffman-estates-il-hoffman-blvd,Illinois,Culver's,03/09/2024
491,30.069549560546875,-95.24241638183594,331 Northpark Dr,Kingwood,TX,77339,https://www.culvers.com/restaurants/kingwood-tx,Texas,Culver's,03/09/2024
375,29.988082885742188,-95.19277954101562,5420 E Atascocita Rd,Atascocita,TX,77346,https://www.culvers.com/restaurants/atascocita,Texas,Culver's,03/09/2024
446,30.332895278930664,-95.48236846923828,1426 N Loop 336 W,Conroe,TX,77304,https://www.culvers.com/restaurants/conroe,Texas,Culver's,03/09/2024
613,34.170310974121094,-84.41484069824219,6778 Hickory Flat Hwy,Canton,GA,30115,https://www.culvers.com/restaurants/canton-ga-hickory-flat-hwy,Georgia,Culver's,03/09/2024
809,34.0885009765625,-84.49120330810547,11799 Hwy 92,Woodstock,GA,30188,https://www.culvers.com/restaurants/woodstock-ga-hwy-92,Georgia,Culver's,03/09/2024
694,34.472801208496094,-84.46189880371094,955 Noah Dr,Jasper,GA,30143,https://www.culvers.com/restaurants/jasper-ga-noah-dr,Georgia,Culver's,03/09/2024
55,41.748348236083984,-88.20668029785156,509 S. Rt 59,Aurora,IL,60504,https://www.culvers.com/restaurants/aurora,Illinois,Culver's,03/09/2024
581,35.290523529052734,-80.76471710205078,7031 University City Blvd,Charlotte,NC,28262,https://www.culvers.com/restaurants/charlotte-nc-university-city-blvd,North Carolina,Culver's,03/09/2024
777,35.46900177001953,-80.59020233154297,2901 Dale Earnhardt Blvd,Kannapolis,NC,28083,https://www.culvers.com/restaurants/kannapolis-nc-dale-earnhardt-blvd,North Carolina,Culver's,03/09/2024
910,35.25486755371094,-81.0289077758789,874 Hawley Ave,Belmont ,NC,28012,https://www.culvers.com/restaurants/belmont-hawley-ave,North Carolina,Culver's,03/09/2024
771,35.58300018310547,-80.85209655761719,388 Talbert Rd,Mooresville,NC,28117,https://www.culvers.com/restaurants/mooresville-nc-talbert-rd,North Carolina,Culver's,03/09/2024
481,35.0934944152832,-80.93618774414062,3521 Foothills Way,Fort Mill,SC,29708,https://www.culvers.com/restaurants/fort-mill-sc,South Carolina,Culver's,03/09/2024
727,35.04679870605469,-80.6436996459961,5122 Old Charlotte Hwy,Indian Trail,NC,28079,https://www.culvers.com/restaurants/indian-trail-nc-charlotte-hwy,North Carolina,Culver's,03/09/2024
575,36.591148376464844,-87.29512786865234,140 S Hampton Pl,Clarksville,TN,37040,https://www.culvers.com/restaurants/clarksville-tn-hampton-pl,Tennessee,Culver's,03/09/2024
137,38.78922653198242,-90.56525421142578,2750 Muegge Rd,St. Charles,MO,63303,https://www.culvers.com/restaurants/st-charles,Missouri,Culver's,03/09/2024
610,38.792572021484375,-90.69459533691406,8500 Mexico Rd,O'Fallon,MO,63366,https://www.culvers.com/restaurants/ofallon-mo-mexico-rd,Missouri,Culver's,03/09/2024
237,38.723114013671875,-90.6999282836914,4351 Hwy K,O'Fallon,MO,63368,https://www.culvers.com/restaurants/ofallon-mo,Missouri,Culver's,03/09/2024
396,38.668827056884766,-90.60396575927734,17349 Chesterfield Airport Rd,Chesterfield,MO,63005,https://www.culvers.com/restaurants/chesterfield,Missouri,Culver's,03/09/2024
875,38.59130096435547,-90.5905990600586,15978 Manchester Rd,Ellisville,MO,63011,https://www.culvers.com/restaurants/ellisville-mo-mancheter-rd,Missouri,Culver's,03/09/2024
335,38.81745147705078,-90.87659454345703,1898 Wentzville Pkwy,Wentzville,MO,63385,https://www.culvers.com/restaurants/wentzville,Missouri,Culver's,03/09/2024
578,38.592979431152344,-90.51914978027344,14444 Manchester Rd,Manchester,MO,63011,https://www.culvers.com/restaurants/manchester-mo-manchester-rd,Missouri,Culver's,03/09/2024
534,38.79969787597656,-90.32849884033203,975 N Hwy 67 ,Florissant,MO,63031,https://www.culvers.com/restaurants/florissant-mo,Missouri,Culver's,03/09/2024
429,38.506675720214844,-90.63375854492188,400 Meramec Blvd,Eureka,MO,63025,https://www.culvers.com/restaurants/eureka,Missouri,Culver's,03/09/2024
476,38.5675163269043,-90.39517211914062,10200 Big Bend Blvd,St. Louis,MO,63122,https://www.culvers.com/restaurants/crestwood-mo,Missouri,Culver's,03/09/2024
201,38.52450180053711,-90.47181701660156,1024 Bowles Ave,Fenton,MO,63026,https://www.culvers.com/restaurants/fenton-mo,Missouri,Culver's,03/09/2024
290,38.51047134399414,-90.33966064453125,4140 Rusty Rd,St. Louis,MO,63128,https://www.culvers.com/restaurants/st-louis-rusty,Missouri,Culver's,03/09/2024
667,33.2494010925293,-111.56609344482422,140 W Ocotillo Rd,Queen Creek,AZ,85140,https://www.culvers.com/restaurants/queen-creek-az-ocotillo-rd,Arizona,Culver's,03/09/2024
786,33.2848014831543,-111.75589752197266,3610 S Val Vista Dr,Gilbert,AZ,85297,https://www.culvers.com/restaurants/gilbert-az-val-vista,Arizona,Culver's,03/09/2024
609,33.39122009277344,-111.61499786376953,1263 S Crismon Rd,Mesa,AZ,85209,https://www.culvers.com/restaurants/mesa-az-crismon-rd,Arizona,Culver's,03/09/2024
468,33.38134765625,-111.73899841308594,1841 S Greenfield Rd,Mesa,AZ,85206,https://www.culvers.com/restaurants/mesa-az-greenfield,Arizona,Culver's,03/09/2024
684,33.283565521240234,-111.84196472167969,1510 S Arizona Ave,Chandler,AZ,85286,https://www.culvers.com/restaurants/chandler-az-s-arizona-rd,Arizona,Culver's,03/09/2024
371,33.379966735839844,-111.83955383300781,1909 S Country Club Dr,Mesa,AZ,85210,https://www.culvers.com/restaurants/mesa,Arizona,Culver's,03/09/2024
445,33.31972885131836,-111.89663696289062,3155 W Ray Rd,Chandler,AZ,85226,https://www.culvers.com/restaurants/chandler,Arizona,Culver's,03/09/2024
531,33.3934211730957,-111.92979431152344,630 E Southern Ave,Tempe,AZ,85282,https://www.culvers.com/restaurants/tempe-az-southern-ave,Arizona,Culver's,03/09/2024
425,32.87911605834961,-111.68152618408203,2453 E Florence Blvd,Casa Grande,AZ,85194,https://www.culvers.com/restaurants/casa-grande,Arizona,Culver's,03/09/2024
466,33.582740783691406,-111.8936538696289,8668 E Shea Blvd,Scottsdale,AZ,85260,https://www.culvers.com/restaurants/scottsdale-az,Arizona,Culver's,03/09/2024
408,33.50898361206055,-112.0630874633789,825 E Camelback Rd,Phoenix,AZ,85014,https://www.culvers.com/restaurants/phoenix-camelback,Arizona,Culver's,03/09/2024
616,33.064903259277344,-112.04854583740234,20430 N John Wayne Pkwy,Maricopa,AZ,85139,https://www.culvers.com/restaurants/maricopa-az-john-wayne-pkwy,Arizona,Culver's,03/09/2024
778,41.43980026245117,-87.46929931640625,9845 Wicker Ave,St. John,IN,46373,https://www.culvers.com/restaurants/st-johns-indiana,Indiana,Culver's,03/09/2024
196,41.473453521728516,-87.31755828857422,1579 E 79th Ave,Merrillville,IN,46410,https://www.culvers.com/restaurants/merrillville,Indiana,Culver's,03/09/2024
503,41.42797088623047,-87.33731079101562,1800 E Summit St,Crown Point,IN,46307,https://www.culvers.com/restaurants/crown-point-in,Indiana,Culver's,03/09/2024
254,41.5499267578125,-87.17744445800781,6139 US Hwy 6,Portage,IN,46368,https://www.culvers.com/restaurants/portage-in,Indiana,Culver's,03/09/2024
945,41.3768424987793,-87.45362091064453,9717 W 133rd Ave,Cedar Lake,IN,46303,https://www.culvers.com/restaurants/cedar-lake-in-w-133rd-ave,Indiana,Culver's,03/09/2024
716,35.657100677490234,-78.48059844970703,11959 US Hwy 70 Bus W,Clayton,NC,27520,https://www.culvers.com/restaurants/clayton-nc-us-hwy-70,North Carolina,Culver's,03/09/2024
633,35.95305252075195,-78.5245590209961,2819 Rogers Rd,Wake Forest ,NC,27587,https://www.culvers.com/restaurants/wake-forest-nc-rogers-rd,North Carolina,Culver's,03/09/2024
773,35.60139846801758,-78.75360107421875,1860 Cinema Dr,Fuquay-Varina,NC,27526,https://www.culvers.com/restaurants/fuquay-varina-nc,North Carolina,Culver's,03/09/2024
731,35.73680114746094,-78.89530181884766,1401 Kelly Rd,Apex,NC,27502,https://www.culvers.com/restaurants/apex-nc-kelly-rd,North Carolina,Culver's,03/09/2024
219,38.854278564453125,-94.8033447265625,18685 W 151st St,Olathe,KS,66062,https://www.culvers.com/restaurants/olathe,Kansas,Culver's,03/09/2024
277,38.88447952270508,-94.68487548828125,8600 W 135th St,Overland Park,KS,66223,https://www.culvers.com/restaurants/overland-park,Kansas,Culver's,03/09/2024
725,38.97050094604492,-94.7708969116211,15911 W 87th St Pkwy,Lenexa,KS,66219,https://www.culvers.com/restaurants/87th-st-pkwy-lenexa-ks,Kansas,Culver's,03/09/2024
976,38.7846,-94.928,18970 Gardner Rd ,Gardner,KS,66030,https://www.culvers.com/restaurants/gardner-ks-gardner-rd,Kansas,Culver's,03/09/2024
249,38.98359680175781,-94.60785675048828,7953 State Line Rd,Kansas City,MO,64114,https://www.culvers.com/restaurants/kansas-city-mo,Missouri,Culver's,03/09/2024
461,39.02016830444336,-94.6672134399414,6005 Metcalf Ave,Mission,KS,66202,https://www.culvers.com/restaurants/mission-ks,Kansas,Culver's,03/09/2024
410,38.81193161010742,-94.48436737060547,1621 W Foxwood Dr,Raymore,MO,64083,https://www.culvers.com/restaurants/raymore,Missouri,Culver's,03/09/2024
339,39.1280517578125,-94.82060241699219,1925 Prairie Crossing,Kansas City,KS,66111,https://www.culvers.com/restaurants/kansas-city-ks,Kansas,Culver's,03/09/2024
265,38.942222595214844,-94.37747955322266,1701 NE Douglas St,Lee's Summit,MO,64086,https://www.culvers.com/restaurants/lees-summit,Missouri,Culver's,03/09/2024
784,38.902000427246094,-94.33979797363281,1275 SE Oldham Pkwy,Lee's Summit,MO,64081,https://www.culvers.com/restaurants/lees-summit-mo-oldham-pkwy,Missouri,Culver's,03/09/2024
378,42.24018478393555,-87.98773956298828,220 Oak Creek Plz,Mundelein,IL,60060,https://www.culvers.com/restaurants/mundelein,Illinois,Culver's,03/09/2024
234,42.281436920166016,-87.93952178955078,803 E Park Ave,Libertyville,IL,60048,https://www.culvers.com/restaurants/libertyville,Illinois,Culver's,03/09/2024
582,33.39011001586914,-84.76190185546875,311 Newnan Crossing Byp,Newnan,GA,30265,https://www.culvers.com/restaurants/newnan-ga-newnan-crossing-byp,Georgia,Culver's,03/09/2024
636,33.426490783691406,-84.18458557128906,90 Hwy 81 W,McDonough,GA,30253,https://www.culvers.com/restaurants/mcdonough-ga-hwy-81,Georgia,Culver's,03/09/2024
734,35.644901275634766,-80.48519897460938,730 Jake Alexander Blvd S,Salisbury,NC,28147,https://www.culvers.com/restaurants/salisbury-nc-jake-alexander-blvd,North Carolina,Culver's,03/09/2024
540,39.5185546875,-104.7742691040039,18561 E Mainstreet,Parker,CO,80134,https://www.culvers.com/restaurants/parker-co,Colorado,Culver's,03/09/2024
689,39.41019821166992,-104.86920166015625,654 Genoa Way,Castle Rock,CO,80109,https://www.culvers.com/restaurants/castle-rock-co-meadows-pkwy,Colorado,Culver's,03/09/2024
645,39.59450912475586,-104.8674545288086,10440 E Arapahoe Rd,Centennial,CO,80112,https://www.culvers.com/restaurants/centennial-co-e-arapahoe,Colorado,Culver's,03/09/2024
719,39.582279205322266,-104.98809051513672,7440 S Broadway,Littleton,CO,80122,https://www.culvers.com/restaurants/littleton-co-s-broadway,Colorado,Culver's,03/09/2024
817,39.68439865112305,-104.79049682617188,1736 S. Buckley Road,Aurora,CO,80017,https://www.culvers.com/restaurants/aurora-co-buckley-rd,Colorado,Culver's,03/09/2024
973,39.78839874267578,-104.77249908447266,5035 N Tower Rd,Denver,CO,80249,https://www.culvers.com/restaurants/denver-co-n-tower-rd,Colorado,Culver's,03/09/2024
896,39.68000030517578,-105.08090209960938,2035 S Webster St,Lakewood,CO,80232,https://www.culvers.com/restaurants/lakewood-co-webster,Colorado,Culver's,03/09/2024
87,41.790382385253906,-88.32146453857422,411 S Lincolnway St,North Aurora,IL,60542,https://www.culvers.com/restaurants/north-aurora,Illinois,Culver's,03/09/2024
102,41.700862884521484,-88.31513977050781,2781 US Hwy 34,Oswego,IL,60543,https://www.culvers.com/restaurants/oswego,Illinois,Culver's,03/09/2024
884,41.858001708984375,-88.33979797363281,470 N Randall Rd,Batavia,IL,60510,https://www.culvers.com/restaurants/batavia-il-randall-rd,Illinois,Culver's,03/09/2024
644,41.77299880981445,-88.44332122802734,412 N Sugar Grove Pkwy,Sugar Grove,IL,60554,https://www.culvers.com/restaurants/sugar-grove-il-sugar-grove-pkwy,Illinois,Culver's,03/09/2024
274,41.63767623901367,-88.20226287841797,13449 IL Rte 59,Plainfield,IL,60585,https://www.culvers.com/restaurants/plainfield-il,Illinois,Culver's,03/09/2024
327,41.66327667236328,-88.44149017333984,1745 Marketview Dr,Yorkville,IL,60560,https://www.culvers.com/restaurants/yorkville,Illinois,Culver's,03/09/2024
668,41.91074752807617,-88.3407974243164,111 S Randall Rd,St. Charles,IL,60174,https://www.culvers.com/restaurants/st-charles-il-randall-rd,Illinois,Culver's,03/09/2024
450,41.92203903198242,-88.25540161132812,4068 E Main St,St. Charles,IL,60174,https://www.culvers.com/restaurants/st-charles-il,Illinois,Culver's,03/09/2024
926,41.65535354614258,-88.56105041503906,6400 Lakeside Road,Plano,IL,60545,https://www.culvers.com/restaurants/plano-il-lakeside-rd,Illinois,Culver's,03/09/2024
223,41.989227294921875,-88.34282684326172,280 Randall Rd,South Elgin,IL,60177,https://www.culvers.com/restaurants/south-elgin,Illinois,Culver's,03/09/2024
262,41.54878616333008,-88.1989517211914,1500 IL Rte 59,Joliet,IL,60431,https://www.culvers.com/restaurants/joliet,Illinois,Culver's,03/09/2024
619,41.51789855957031,-88.12516784667969,219 S Larkin Ave,Joliet,IL,60436,https://www.culvers.com/restaurants/joliet-il-larkin-ave,Illinois,Culver's,03/09/2024
755,42.062198638916016,-88.31500244140625,1175 N McLean Blvd,Elgin,IL,60123,https://www.culvers.com/restaurants/elgin-il-mclean-blvd,Illinois,Culver's,03/09/2024
